lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
3_Arginine,-6.49E-04,9.086480679,9.01E-05,0.99242606,0.999822158,173.1 -> 112.1,neg2,1399.126767,1395.200097,1403.820095,1392.740101,1402.580093,1398.020092,1403.360096,1395.200089,1401.100117,1392.200092,1396.160095,1394.280106,1396.360107,1398.760101,1395.200092
3_Argininosuccinic acid; 4_Argininosuccinic acid,-0.001257737,9.894431562,3.55E-04,0.984972551,0.999822158,289.1 -> 132,neg1,2450.466843,2444.620171,2459.220169,2440.400166,2454.520184,2446.54018,2458.660183,2440.82016,2450.940163,2447.580173,2447.560184,2444.100174,2448.340168,2448.280174,2442.780174
3_Asparagine,-0.006777273,9.094594939,0.009838061,0.920989798,0.999822158,131 -> 42,neg2,1404.613427,1406.63677,1404.780087,1405.46011,1408.520088,1400.960106,1404.040096,1401.560093,1408.140095,1404.0201,1399.920097,1409.260098,1409.500088,1418.560116,1397.560101
3_Atenolol,-0.004127092,9.091367221,0.003647276,0.951842885,0.999822158,265.2 -> 69,neg2,1402.256766,1401.693434,1407.78009,1400.0201,1408.360104,1401.740105,1403.460102,1403.180099,1401.560101,1397.540104,1401.640102,1403.580105,1403.78009,1404.100094,1394.740097
3_ATP,-1.58E-04,8.896761282,5.28E-06,0.998167135,0.999822158,506 -> 79,neg1,1226.633419,1222.776756,1231.180088,1219.880089,1229.92009,1225.120094,1226.480083,1220.860081,1225.940083,1221.900093,1228.880085,1222.600094,1225.520092,1226.300083,1223.060081
3_Bilirubin,0.002917952,9.1430293,0.00183063,0.965872233,0.999822158,583.3 -> 241.1,neg2,1461.703433,1454.000106,1402.28009,1430.240101,1449.900112,1466.400108,1463.660095,1461.46011,1479.740093,1454.460102,1469.700092,1446.900112,1486.060112,1464.540104,1421.160095
3_Caffeine,-0.002281977,9.087658737,0.001114773,0.973365002,0.999822158,193.1 -> 79,neg2,1399.606764,1397.260093,1403.400101,1398.320087,1403.480106,1399.440102,1401.180092,1395.720097,1400.680092,1394.540085,1399.500095,1394.120087,1396.620102,1401.420101,1396.180099
3_cAMP,-0.004913575,9.103973483,0.005169645,0.942681298,0.999822158,330.1 -> 268.3,pos1,1401.363429,1401.673433,1576.280117,1334.160088,1372.220097,1297.040092,1434.300102,1350.260098,1504.400101,1339.500092,1485.620094,1395.440102,1276.940094,1693.640129,1334.700085
3_Caprylic acid,0.113544408,10.35324982,2.927602151,0.087076735,0.999822158,145.1 -> 43.1,pos2,3185.550222,2934.046881,7097.480507,3671.020283,3395.460258,3069.540226,3827.240253,2669.140182,2916.440212,2831.360226,3130.220192,2645.560181,3317.080227,2717.660191,2526.860188
3_Carotene,0.01730088,8.953128653,0.0633662,0.80125252,0.999822158,536.4 -> 161.1,pos2,1274.396755,1255.143425,1387.400105,1343.0401,1286.460087,1229.980091,1221.160084,1191.440094,1232.200073,1212.420097,1311.960091,1282.48008,1272.300102,1271.500088,1322.300095
3_CDP,2.76E-04,8.896114209,1.60E-05,0.996805059,0.999822158,402 -> 79,neg1,1226.313416,1222.086755,1230.08009,1220.140083,1230.760082,1222.660091,1226.280079,1220.820087,1225.880077,1223.060085,1229.32008,1223.120098,1225.020088,1222.720085,1220.62009
3_Cholesterol,0.096149576,9.493245239,2.025564601,0.154671429,0.999822158,369.4 -> 95.1,pos2,1852.753473,1727.380121,2628.140171,1776.800137,2002.74015,1607.020107,1991.260151,1904.840122,1576.12011,1575.860096,2016.820145,1645.080124,1884.860157,1854.680138,1644.720127
3_Citalopram,-0.008733439,9.540478192,0.01677312,0.896953257,0.999822158,325.2 -> 109,pos2,1862.813473,1867.826801,2522.540176,2173.640156,1911.000145,1906.720139,1834.080139,1847.30014,1866.260143,1913.80014,1916.860161,1741.160118,1834.880112,1624.340115,1813.800137
3_Citric acid,-1.57E-04,9.08919097,5.24E-06,0.998172767,0.999822158,191 -> 57,neg2,1401.553431,1397.143433,1411.900097,1394.060097,1408.980103,1400.820095,1402.280098,1395.480099,1405.260098,1394.940094,1398.420097,1396.96011,1396.780102,1400.600105,1397.60009
3_Citrulline,0.041763133,9.084690093,0.372408564,0.541694313,0.999822158,176.1 -> 159.1,pos1,1387.52343,1343.503428,1765.860138,1365.660095,1351.920097,1219.28009,1335.440094,1421.2201,1515.000103,1371.680096,1491.180107,1286.100098,1335.740086,1397.08009,1295.860092
3_Creatinine,-0.010789497,8.980549974,0.024670025,0.875192089,0.999822158,114.1 -> 86.1,pos2,1273.233423,1278.710095,1574.06012,1205.880093,1227.560089,1242.900085,1372.68008,1130.540073,1231.400097,1226.680096,1204.060089,1560.660122,1307.820087,1305.600101,1295.880093
3_Cryptoxanthin,0.029152512,9.052441721,0.181629369,0.669976709,0.999822158,552.4 -> 119.1,pos2,1393.11676,1360.720099,1220.700081,1610.220123,1399.98008,1374.480103,1469.480095,1221.300091,1298.720089,1331.480095,1350.860088,1343.300102,1454.160107,1283.540081,1385.500103
3_CTP,-0.001436212,8.895086349,4.35E-04,0.983360452,0.999822158,481.9 -> 102,neg1,1224.836753,1222.06675,1227.660091,1218.740082,1225.840084,1223.220089,1226.940083,1222.760086,1225.60009,1221.160088,1226.08009,1223.200073,1223.28009,1223.32008,1221.280083
3_Cytidine,-0.001896636,9.085990248,7.70E-04,0.977862808,0.999822158,242.1 -> 65,neg2,1398.096765,1395.3801,1402.7201,1392.220108,1402.840096,1398.780098,1400.160103,1394.780087,1399.840096,1393.420097,1396.140095,1393.260113,1395.600109,1399.820095,1394.000092
3_D-(-)-Arabinose; 3_L-(+)-Arabinose,-0.003816417,9.89513832,0.003266572,0.954422571,0.999822158,149 -> 43,neg1,2449.930182,2448.426842,2455.100166,2446.520176,2456.14019,2460.240177,2450.200191,2442.52018,2453.460167,2445.580173,2449.36018,2445.540176,2449.70018,2450.160168,2440.720181
3_D-Biotin,-0.001259949,9.086140997,3.40E-04,0.985292886,0.999822158,243.1 -> 122.1,neg2,1398.700096,1395.366762,1401.060101,1392.740093,1403.000099,1399.360096,1401.840096,1394.400089,1399.860085,1392.740082,1396.160099,1393.540104,1395.420097,1399.420105,1395.920101
3_D-Erythrose 4-phosphate,0.077499617,9.487183592,1.282429476,0.257447804,0.999822158,201 -> 99,pos2,1406.046761,1327.973426,7671.580544,1462.440094,1627.120098,1250.500084,1273.76009,1384.560104,1321.340084,1265.260094,1495.000095,1283.060089,1450.380104,1322.020092,1268.680096
3_D-Fructose 6-phosphate,0.024903336,9.937412845,0.139329632,0.708948361,0.999822158,261 -> 207,pos2,2543.906843,2492.353513,2576.520176,2537.700188,2560.320179,2484.500168,2522.780178,2347.580181,2571.960163,2478.660168,2582.500179,2551.280193,2389.920162,2554.400181,2635.960194
3_D-Galactose,0.00228867,9.101896267,0.001122182,0.973276679,0.999822158,181.1 -> 61,pos1,1412.036769,1405.196765,1462.900108,1433.240093,1473.600109,1486.860107,1433.240097,1381.900093,1439.8801,1327.600086,1328.220097,1363.500095,1408.120098,1438.080112,1389.16011
3_D-Glucose; 2_D-(+)-Mannose; 3_D-(+)-Mannose; 3_D-Fructose,-0.031069852,12.48974143,0.22871827,0.632475845,0.999822158,179.1 -> 59,neg1,15405.44108,15688.85111,5779.020428,12710.4609,14520.3611,18868.28132,16634.40113,19183.70132,21338.08152,15350.20108,12797.32088,14463.66104,13199.16091,13556.80102,13943.32094
3_D-Lactose,-0.014734624,9.018731492,0.046237561,0.829744546,0.999822158,361 -> 352,pos1,1328.606762,1337.86676,1336.480095,1325.920082,1358.140102,1280.100094,1343.640095,1289.840099,1264.680088,1338.220085,1344.2001,1396.280106,1373.680096,1396.840096,1287.300091
3_D-Mannitol; 2_D-Sorbitol; 2_Dulcitol (i.e. Galactitol),-0.001685562,10.90186489,6.58E-04,0.979532555,0.999822158,181.1 -> 71,neg1,4929.93035,4919.620349,4916.900341,4901.000351,4942.860352,4959.720348,4959.140343,4930.040356,4955.080345,4902.30035,4908.600342,4909.500347,4906.240356,4915.160343,4907.660362
3_D-Ribulose 5-phosphate; 3_D-Xylulose 5-phosphate,3.56E-04,10.10004199,2.86E-05,0.995733537,0.999822158,229 -> 79,neg2,2827.520202,2817.616872,2838.440205,2802.920197,2849.960201,2818.920219,2822.280209,2830.02021,2830.82019,2819.180214,2821.100204,2811.440189,2817.800217,2823.220203,2823.160191
3_D-Sorbitol,0.001715835,8.915563937,6.22E-04,0.980103551,0.999822158,181.1 -> 59,neg1,1244.913418,1239.383421,1230.940086,1233.620083,1239.120079,1251.400101,1255.28009,1244.160088,1257.560081,1237.540089,1240.960087,1235.540092,1243.540081,1234.040073,1233.020092
3_D(-)-hydroxy butyric acid,-0.107249638,9.146926071,2.453028838,0.117298336,0.999822158,105.1 -> 77,pos2,1305.406755,1401.510099,2724.020195,1540.500114,1499.800114,1406.0201,1285.420082,1173.420086,1273.600082,1297.58009,1233.940083,1577.960106,1327.700092,1413.580101,1211.98008
3_Diphenylamine,0.062005776,9.121837272,0.825017279,0.363717303,0.999822158,170.1 -> 93.1,pos2,1465.08677,1398.953431,1437.380093,1471.240105,1376.220093,1386.2201,1414.040096,1260.720081,1474.80011,1378.100094,1678.500111,1520.30011,1437.700108,1377.140099,1409.260105
3_DL-3,-0.001121526,8.894777109,2.65E-04,0.987006524,0.999822158,183 -> 136,neg1,1224.05009,1221.01675,1235.380074,1218.260071,1226.480087,1223.380093,1225.500095,1218.48008,1224.320095,1220.720078,1223.840092,1222.480091,1222.560085,1222.780087,1221.600082
3_DL-Homoserine,-0.001570159,9.088086645,5.28E-04,0.98167104,0.999822158,118.1 -> 55,neg2,1400.570098,1397.530095,1401.380093,1395.900097,1406.280083,1398.420097,1402.240105,1397.740097,1402.540104,1396.320095,1397.700104,1396.700092,1398.320095,1400.10009,1396.340096
3_Dulcitol (i.e. Galactitol),-0.001330131,8.895790899,3.73E-04,0.984588843,0.999822158,181.1 -> 55,neg1,1225.503419,1222.640085,1228.000084,1218.840084,1228.300079,1222.700096,1228.640076,1223.420082,1225.060089,1226.00008,1223.640091,1222.080086,1224.220089,1222.800083,1223.160088
3_Elaidic acid,0.004377449,9.52304792,0.004168054,0.948523961,0.999822158,283.3 -> 69.1,pos1,1648.90011,1638.726784,4916.020332,1763.560135,1545.100098,1605.080112,1771.24012,1400.80011,1385.960098,1347.760094,1760.76012,1951.080124,1692.180111,1764.080132,1738.160114
3_FAD,0.003166928,8.957088751,0.002125771,0.9632257,0.999822158,784.1 -> 97,neg1,1281.310088,1274.340087,1274.920105,1268.400089,1289.42009,1278.680084,1281.500084,1273.180084,1284.580086,1273.140087,1272.160091,1275.200089,1280.600086,1277.44009,1279.600094
3_FMN,0.020131088,9.106605685,0.08689114,0.76816727,0.999822158,455.1 -> 79,pos1,1431.693435,1407.226768,1392.020096,1351.100098,1499.340115,1429.900093,1497.200108,1438.780113,1437.82011,1374.820103,1387.920094,1421.960094,1340.58009,1426.800106,1427.300095
3_Folic acid,-0.00222659,9.088691781,0.001061248,0.974012068,0.999822158,440.1 -> 175,neg2,1398.796766,1396.396762,1426.800095,1394.380096,1403.680099,1398.860096,1402.380108,1395.120094,1399.560101,1394.640099,1397.060101,1394.800095,1396.160095,1400.580093,1393.94009
3_Fumaric acid,3.23E-04,10.12869182,2.36E-05,0.996122722,0.999822158,115 -> 45,neg2,2863.940205,2853.996876,3141.920223,2834.36021,2858.340214,2846.380207,2868.060207,2851.100212,2867.100212,2852.240211,2857.020195,2864.500206,2871.820206,2875.400211,2861.300194
3_gabapentin,-0.036063164,8.942834623,0.275438185,0.599706901,0.999822158,172.1 -> 137.1,pos2,1255.596754,1283.216759,1211.620079,1209.76009,1290.780094,1303.62009,1244.600086,1231.320087,1162.18008,1351.660099,1342.180092,1342.320103,1222.620087,1260.620083,1271.220085
3_GDP,-0.003771361,8.898250079,0.003000162,0.956318727,0.999822158,442 -> 150,neg1,1226.673422,1225.880083,1228.700081,1219.060085,1229.44009,1228.300083,1228.660088,1231.140076,1226.520081,1226.320084,1226.200092,1225.580086,1225.520096,1224.880085,1223.700089
3_GDP,-0.003771361,8.898250079,0.003000162,0.956318727,0.999822158,444 -> 97,pos1,3911.123601,3783.770243,2172.300144,3477.94022,4122.240265,4020.800266,4227.780273,4896.540302,3702.280258,3751.460251,3884.420288,3694.400219,3688.780247,2861.480202,3841.240273
3_Glutamic acid; 3_L-Glutamate,-0.055454137,10.16161089,0.697363979,0.403670856,0.999822158,148.1 -> 130.1,pos2,2915.23354,3020.420212,2692.600178,2983.060196,2692.620205,2684.340199,2712.900208,2424.280167,2973.900204,3014.5802,2914.440224,3213.940231,2955.280186,3802.320278,3242.260212
3_Glutamine,-0.004707885,9.099228172,0.004748077,0.945064208,0.999822158,145.1 -> 42,neg2,1407.660103,1407.670104,1439.580109,1401.580109,1406.120106,1407.420113,1411.920113,1409.680103,1410.800098,1400.560093,1407.140099,1402.280102,1408.620102,1424.500107,1401.360104
3_Glyceraldehyde 3-phosphate,-0.055535315,8.943300369,0.652318476,0.419284981,0.999822158,171 -> 99,pos2,1233.370085,1277.620087,1385.560104,1360.500084,1203.400085,1265.340092,1255.100082,1178.740078,1192.78009,1364.980091,1264.42009,1247.880085,1211.48008,1248.28009,1273.040085
3_Glyceric acid,-0.001379593,8.89565584,4.01E-04,0.984016147,0.999822158,105 -> 57,neg1,1225.090085,1222.270088,1231.260094,1220.920086,1226.880081,1223.380081,1229.440086,1220.380081,1225.94009,1222.680096,1223.380077,1223.840092,1223.60009,1222.42009,1221.300087
3_Glycerol,-0.038512959,8.87597757,0.312374691,0.576226623,0.999822158,93.1 -> 57,pos2,1196.316753,1224.800084,1172.780094,1153.580078,1157.580086,1192.760078,1203.42009,1097.020073,1169.740089,1185.700081,1295.740093,1299.180088,1227.040077,1420.560108,1124.380085
3_Glycine,0.024515573,9.747330933,0.130907769,0.717492684,0.999822158,76 -> 30,pos1,1685.823449,1651.856784,8809.400692,1445.380112,1833.600109,1750.700127,1817.480133,1463.240101,1438.720104,1976.740139,1866.360123,1690.380108,1748.660126,1584.700115,1410.120098
3_GTP,-0.009465099,8.898989903,0.018898469,0.890657958,0.999822158,522 -> 158.9,neg1,1224.930084,1228.970086,1228.700092,1263.820095,1226.840088,1222.660091,1226.860088,1219.140087,1226.200077,1223.660084,1223.800083,1222.000076,1223.660091,1222.540085,1222.220078
3_Guanosine,-1.22E-04,8.896469649,3.14E-06,0.998586589,0.999822158,282.1 -> 108,neg1,1226.600087,1222.710091,1228.500092,1224.620094,1228.720085,1221.820091,1227.640091,1220.840088,1231.600082,1224.800091,1222.880093,1220.840092,1225.280087,1223.340092,1223.480087
3_Histidine,-0.00142446,9.09066279,4.34E-04,0.983370615,0.999822158,154.1 -> 80,neg2,1402.160096,1398.980093,1415.860104,1395.820095,1404.860104,1404.740101,1401.26009,1399.820095,1408.240105,1393.720093,1403.180096,1394.240082,1398.960094,1405.540092,1396.460091
3_Homocysteine,-0.023214935,8.874641571,0.113496824,0.73619764,0.999822158,136 -> 56.1,pos2,1202.276754,1217.75342,1163.960083,1196.720081,1205.900085,1182.720081,1248.540092,1254.660099,1150.300079,1241.160095,1218.000088,1226.900074,1214.060085,1204.360088,1176.860092
3_hydrocortisone,0.01187256,8.91771208,0.029790661,0.862966078,0.999822158,363.2 -> 297.2,pos2,1253.780089,1239.473421,1201.16008,1198.140091,1260.380093,1252.200092,1267.00008,1193.120068,1275.380089,1280.540092,1266.42009,1270.58009,1220.000092,1242.260094,1233.500092
3_Hydroxybupropion,0.023272891,8.964325552,0.114826382,0.734714885,0.999822158,256.1 -> 131.1,pos2,1293.033428,1268.173422,1325.92009,1281.700085,1267.5201,1246.460094,1266.500092,1244.760086,1239.400089,1332.78009,1339.500095,1253.060085,1411.220112,1250.28009,1234.060081
3_Inosine,-0.002706306,8.898308274,0.001544887,0.968647176,0.999822158,267.1 -> 80,neg1,1226.993416,1225.300085,1230.940094,1223.400082,1228.980087,1230.200089,1227.620083,1222.620083,1226.200089,1222.420097,1228.240074,1228.84008,1223.120083,1224.32008,1227.800083
3_Isocitrate,-0.00152255,9.086705335,4.96E-04,0.982228104,0.999822158,191 -> 73,neg2,1398.513433,1395.433433,1409.000099,1392.600101,1405.020092,1399.3601,1399.7201,1392.840096,1401.300091,1395.800095,1395.200108,1393.400105,1395.780098,1398.600101,1394.060108
3_ketoisovaleric acid,0.001479328,9.098629609,4.69E-04,0.982725786,0.999822158,115 -> 69,neg2,1410.3501,1404.326769,1435.920105,1396.240105,1411.500099,1409.580097,1413.120102,1397.660107,1423.920094,1404.3601,1405.200104,1398.980095,1405.7201,1419.14011,1402.640099
3_Kynurenine,-8.14E-04,8.894718753,1.40E-04,0.990567515,0.999822158,207.1 -> 118.1,neg1,1224.710086,1221.413422,1228.300083,1219.440086,1226.720085,1222.50008,1227.060085,1219.58009,1225.700089,1221.860085,1224.000088,1223.100098,1222.920082,1222.000095,1221.860088
3_L-(-)-3-Phenyllactic acid,-0.003190801,9.087728082,0.002179542,0.962763834,0.999822158,165.1 -> 73,neg2,1399.220098,1397.756763,1403.620094,1393.060093,1402.620094,1400.760094,1401.180107,1394.800087,1403.000095,1400.280106,1397.320095,1394.580101,1395.320091,1403.060101,1395.880108
3_L-Arabitol; 3_Ribitol,-0.00227296,9.893203761,0.001158569,0.972847038,0.999822158,151.1 -> 55,neg1,2447.493505,2443.376841,2457.400173,2438.08017,2453.640167,2447.920185,2450.960175,2439.100174,2449.86018,2444.560181,2442.700165,2443.720161,2443.900173,2446.880173,2443.900169
3_L-Aspartic Acid,-6.00E-04,9.089151787,7.71E-05,0.992993343,0.999822158,132 -> 71,neg2,1401.670096,1397.693431,1407.320103,1395.500095,1404.800095,1402.920101,1402.76009,1395.340103,1403.180099,1394.600098,1400.660095,1397.040089,1396.900097,1400.760098,1401.7201
3_L-Carnitine,-0.004635347,9.153893698,0.0046176,0.945823111,0.999822158,162.1 -> 57,pos2,1451.570105,1451.50677,1624.440113,1525.740112,1369.340096,1799.160126,1689.200123,1330.900097,1296.800095,1303.360096,1539.96011,1441.220112,1387.680096,1308.66008,1426.440109
3_L-Isoleucine,-0.029688419,14.08855357,0.210305724,0.646527886,0.999822158,132.1 -> 44,pos2,45825.73665,46631.3799,28049.66206,43201.04333,40105.5231,43778.78328,44108.08315,45345.44266,49333.04297,50453.76334,41605.18294,50329.24306,52694.82413,46680.00375,47107.76364
3_L-Leucine,-0.020470751,13.38386744,0.099760419,0.75211733,0.999822158,132.1 -> 43.1,pos2,28059.96544,28369.53191,19036.18121,26869.34184,24992.14171,28581.06195,28880.88219,29259.94205,31672.56223,29404.80213,24258.98183,27327.78174,31042.96255,28774.26173,27512.26215
3_L-Phenylalanine,-0.003992371,9.093405304,0.003413611,0.953409212,0.999822158,164.1 -> 72,neg2,1404.513432,1403.823431,1407.220089,1411.800098,1408.000092,1403.360092,1403.780106,1399.740101,1403.060093,1397.640091,1399.580109,1395.980103,1410.040104,1414.420101,1402.62009
3_L-Proline,0.021837691,9.19892444,0.102665033,0.74865463,0.999822158,116.1 -> 42,pos2,1490.456774,1463.240104,1928.160126,1757.300117,1503.400116,1394.260105,1548.380112,1309.780113,1297.820095,1329.660103,1802.160126,1535.08009,1301.680096,1453.360096,1489.300102
3_L-Serine,-0.055127736,8.927202864,0.643031379,0.422615218,0.999822158,106.1 -> 64,pos2,1237.733426,1281.713423,1149.760086,1329.080112,1354.12011,1278.120079,1189.840092,1164.16008,1241.140087,1394.860104,1156.260082,1232.040073,1291.220097,1292.020092,1193.820087
3_L-Threonine,0.024362978,9.131840915,0.127148542,0.721407044,0.999822158,120.1 -> 102.1,pos1,1421.603441,1393.263426,1867.600132,1247.520088,1447.600098,1287.480095,1432.300106,1345.300076,1462.900112,1729.420116,1371.440109,1286.060081,1362.740101,1463.800102,1452.640118
3_L-Tryptophan,-0.009644996,8.921667396,0.019661942,0.888485344,0.999822158,203.1 -> 116.1,neg1,1245.206759,1249.473418,1237.160088,1263.360088,1249.60009,1262.980091,1264.040092,1234.880074,1235.060093,1238.660095,1245.880093,1249.200081,1240.020088,1247.760078,1236.640099
3_L-Tyrosine,-0.002050761,8.9191139,8.89E-04,0.976217293,0.999822158,180.1 -> 72,neg1,1246.476752,1244.190088,1232.400085,1243.360088,1238.520084,1249.680077,1246.200085,1257.600098,1261.500095,1237.460091,1243.260075,1235.420086,1242.540077,1241.620087,1246.840096
3_Lactic acid,-0.008789438,9.115898927,0.016571822,0.897570039,0.999822158,89 -> 41,neg2,1423.7801,1427.810097,1435.0401,1430.8601,1432.540104,1434.240093,1432.000103,1434.380104,1438.340107,1418.140099,1407.160095,1423.640091,1415.440102,1425.600098,1417.200089
3_Lauric acid,0.02320503,9.051775063,0.114902439,0.734630355,0.999822158,201.2 -> 89.1,pos1,1370.4901,1344.180091,1451.60009,1298.840084,1497.780106,1472.480106,1389.860111,1248.700085,1315.560097,1387.3801,1464.000099,1314.920086,1303.020107,1342.760086,1252.720081
3_Lycopene,0.032038075,8.993743745,0.217473803,0.640971532,0.999822158,536.4 -> 69.1,pos2,1290.120093,1257.736757,1755.320122,1266.680088,1268.880089,1251.820087,1223.700085,1246.44009,1343.600098,1258.980087,1321.060093,1318.800098,1223.280087,1203.700089,1360.200108
3_Malic acid,0.085196982,9.072275828,1.553448596,0.212627056,0.999822158,135 -> 99,pos2,1441.110101,1354.006765,1220.180092,1330.520084,1540.260105,1398.800106,1473.100101,1322.28009,1369.080097,1333.620102,1324.960091,1272.5201,1559.100109,1466.300106,1380.160103
3_Maltose,-5.94E-04,8.895086232,7.43E-05,0.993120222,0.999822158,341.1 -> 53,neg1,1225.233423,1221.750085,1227.180088,1218.780083,1226.480091,1224.440086,1225.480083,1220.340092,1230.200092,1221.560085,1223.62009,1222.640083,1224.380093,1222.740082,1221.240086
3_Margaric acid,-0.047214823,9.346207632,0.481834239,0.487592654,0.999822158,271.3 -> 55.1,pos1,1515.490112,1560.606776,3323.460236,1660.240124,1492.880112,1306.280087,1669.840134,1697.66013,1384.460091,1555.94009,1397.260105,1721.340118,1607.380108,1422.180107,1541.120121
3_meso-Erythritol,-0.001814051,8.898704022,6.94E-04,0.978980443,0.999822158,121.1 -> 59,neg1,1227.976753,1225.516757,1228.080093,1221.00008,1231.420078,1225.260101,1228.300083,1232.100086,1227.540085,1225.5401,1227.040085,1224.140087,1229.540096,1225.060085,1224.020088
3_Methionine,0.028219375,9.159081442,0.17159452,0.678698578,0.999822158,150.1 -> 104.1,pos2,1507.536775,1473.576772,1217.540089,1681.220131,1300.140091,1423.62011,1358.320099,1361.60009,1961.920151,1577.060101,1383.3801,1474.400108,1605.300117,1323.560093,1436.160091
3_myo-Inositol,0.001661405,8.896329067,5.82E-04,0.980750903,0.999822158,179.1 -> 87,neg1,1227.213418,1221.806754,1228.720085,1219.540089,1232.440086,1219.520084,1228.740093,1222.340092,1228.480072,1224.320087,1223.240082,1224.700092,1228.500088,1220.420078,1221.880089
3_NAD,-0.002547401,8.948715233,0.00137446,0.970426231,0.999822158,662.1 -> 328,neg1,1271.063425,1269.166754,1271.160091,1263.700089,1271.480095,1268.040089,1274.480087,1268.94009,1276.78009,1268.220085,1268.58009,1273.42009,1269.560101,1272.680084,1265.500088
3_NADH,-9.95E-04,8.944845522,2.10E-04,0.988442771,0.999822158,664.1 -> 79,neg1,1267.97342,1264.72009,1272.140095,1262.140087,1269.840092,1266.880089,1269.60009,1263.260094,1269.420086,1264.460087,1267.100086,1265.200092,1267.040085,1266.380093,1264.840084
3_NADP,-0.002334827,8.959887052,0.001155748,0.972880109,0.999822158,742.1 -> 273,neg1,1281.77676,1279.680089,1272.260101,1271.000095,1283.580097,1297.360088,1280.200096,1274.960087,1286.220093,1279.7001,1283.94009,1281.220081,1279.460094,1273.840084,1277.26009
3_NADPH,-9.52E-04,8.945430712,1.92E-04,0.988950648,0.999822158,744.1 -> 158.9,neg1,1268.573421,1265.280092,1271.860096,1263.180084,1270.940086,1266.560093,1269.860092,1262.880096,1269.040096,1266.460091,1268.800083,1265.720093,1266.860077,1266.880096,1265.940094
3_Nonanoic acid,-0.075131425,8.992401448,1.195952587,0.274132129,0.999822158,159.1 -> 69.1,pos2,1243.973423,1306.136764,1724.760113,1538.460125,1193.300079,1291.800091,1289.580105,1204.460083,1213.10009,1333.7201,1288.160084,1297.740093,1252.10009,1170.640091,1227.60009
3_O-Phosphoethanolamine,-0.001319382,9.586094982,3.83E-04,0.984392404,0.999822158,142 -> 44.1,pos1,1860.343463,1855.910131,3424.40023,2035.340149,2109.280167,1770.860123,1744.16011,1604.220116,1621.060116,1789.260132,1565.360107,1628.720112,2467.500168,2307.060158,1654.700108
3_Oxaloacetate,0.020277302,9.00595052,0.087383162,0.767530661,0.999822158,133 -> 105,pos2,1319.866764,1297.236756,1481.800114,1274.060093,1388.640099,1325.720089,1341.340099,1211.980083,1369.120106,1390.160091,1197.080082,1244.280083,1250.200096,1337.220097,1372.820103
3_Oxoglutaric acid,-0.002100684,9.094428956,9.45E-04,0.975475008,0.999822158,145 -> 101,neg2,1405.466769,1402.930099,1420.000111,1404.520096,1401.200111,1409.120079,1416.860111,1404.800102,1406.780102,1398.080101,1402.480091,1403.480114,1405.920097,1397.580101,1399.560101
3_Palmitic acid,0.07340808,9.676369811,1.182048092,0.276939439,0.999822158,257.2 -> 57.1,pos1,1861.470129,1763.236796,5663.520416,1749.24012,2066.100159,1876.340141,1759.420097,1872.100136,2012.040146,1621.940117,1577.300117,1652.340126,2042.860138,1807.460136,1711.100117
3_Pantothenic acid,0.005652795,8.907911333,0.006746056,0.934539854,0.999822158,218.1 -> 71.1,neg1,1239.680089,1230.81342,1228.340076,1225.300091,1245.040089,1235.300079,1236.700092,1230.080097,1235.860088,1231.700081,1241.680084,1230.560085,1243.28009,1231.940086,1235.520088
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,0.043419737,9.326930875,0.409315365,0.522317204,0.999822158,169 -> 151,pos1,1638.826785,1585.126781,2132.860161,1588.24012,1639.000122,1444.220104,1521.720108,1517.120098,1720.500122,1600.600105,1690.340118,1674.300129,1652.480129,1686.280128,1608.920113
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,0.043419737,9.326930875,0.409315365,0.522317204,0.999822158,169 -> 151,pos2,1327.686764,1405.920102,2430.680157,1440.540104,1232.480091,1457.200104,1392.700104,1330.220093,1367.740093,1397.580109,1330.180099,1477.060101,1337.200108,1332.920101,1305.820091
3_progesterone,0.107884533,13.23407555,2.769252674,0.096091014,0.999822158,315.2 -> 81.1,pos2,27713.77517,25630.88846,2060.440132,21444.18123,26932.84196,26495.66183,26520.02165,32730.42249,38499.0627,26090.12177,23297.38152,25521.00198,25822.78163,21503.94144,25210.56154
3_Pyroglutamic acid,-0.032319409,9.049370321,0.222865639,0.636865066,0.999822158,152 -> 151.1,pos1,1343.090095,1368.956764,1436.600094,1382.400112,1371.520092,1411.800098,1453.580105,1342.100094,1311.580093,1361.960098,1323.300091,1398.020084,1342.700089,1317.460094,1255.8601
3_Pyruvate,-0.027010653,8.887283534,0.153715259,0.69500991,0.999822158,89 -> 61,pos2,1205.273417,1224.040089,1247.400082,1189.560081,1213.900093,1185.600094,1249.740093,1242.0401,1161.300072,1257.980091,1202.140083,1250.540085,1175.480083,1218.520084,1229.080078
3_Quinic acid; 6_Quinic acid,-0.00288702,8.89898417,0.001758128,0.966554471,0.999822158,191.1 -> 85,neg2,1404.393433,1401.450095,1401.14011,1400.380085,1413.320107,1401.500099,1408.420101,1399.800106,1397.980103,1398.740089,1405.200096,1403.680099,1399.300091,1404.600094,1402.140099
