lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
1_Pyroglutamic acid,-0.01395567,7.853584644,0.006203911,0.937219618,0.9988429,128 -> 82,neg2,1506.828104,1533.996106,1395.820099,1554.720104,1553.860107,1569.060112,1533.220112,1515.060104,1520.64011,1529.240105,1410.44009,1501.900105,1515.980099
1_Pyruvate,0.010717376,7.753736472,0.0036538,0.951799888,0.9988429,87 -> 43,neg2,1407.600104,1408.748107,1403.980103,1410.180103,1404.080101,1413.320107,1406.300098,1406.260109,1410.940102,1403.740105,1398.080109,1410.240112,1418.600109
1_Quinic acid,0.012850695,7.549835727,0.005238271,0.942302762,0.9988429,191.1 -> 127.6,neg1,1222.124091,1221.34809,1224.180084,1224.440098,1218.200092,1219.560089,1223.340088,1219.900093,1224.560089,1224.080086,1221.020096,1218.760082,1223.500088
1_Raffinose,0.011163671,7.552754408,0.003953382,0.949865306,0.9988429,503.2 -> 179.1,neg1,1224.000085,1224.648084,1225.640091,1225.180088,1219.82008,1223.900085,1227.480087,1226.440083,1224.62009,1223.780083,1221.240082,1223.940083,1226.840088
1_Ranitidine,0.007529463,7.748442969,0.001803298,0.966127804,0.9988429,349.1 -> 313.1,neg2,1401.060095,1405.3401,1397.08009,1419.600101,1390.7001,1412.060093,1396.980091,1405.240105,1415.320095,1396.440105,1395.480095,1393.360096,1406.820095
1_Retinyl palmitate,-0.067044586,7.685231503,0.142828718,0.705484922,0.9988429,525.5 -> 269.2,pos2,1299.696098,1372.044098,1412.080109,1460.440098,1192.720089,1556.340107,1306.760101,1250.260086,1219.340096,1327.2201,1228.08009,1265.960098,1551.580116
1_Ribitol,0.013656854,7.549139171,0.005916057,0.938690444,0.9988429,151.1 -> 101,neg1,1221.996091,1220.536086,1222.360092,1220.480091,1218.08009,1219.240093,1225.400082,1219.800083,1224.500095,1223.640083,1219.980091,1219.520081,1222.0201
1_Spermidine,-0.111963632,9.039895163,0.403254006,0.525413519,0.9988429,146.2 -> 84.1,pos2,3462.120232,3770.696276,1672.120121,3060.12027,3653.500248,3100.160191,3867.540283,4421.340363,3142.400211,3672.320255,2939.840179,4599.540302,3707.32024
1_Sphingosine,0.012736734,7.741842594,0.005159577,0.94273704,0.9988429,298.3 -> 268.3,neg2,1396.580098,1395.800101,1396.240093,1399.500103,1392.360104,1397.000099,1396.58009,1392.600105,1400.920101,1395.420101,1394.600101,1394.480099,1398.440094
1_Stearic acid,0.013903492,7.75478699,0.006149158,0.937496694,0.9988429,283.3 -> 265.3,neg2,1409.264101,1407.328098,1413.780106,1415.960094,1394.400093,1413.7001,1413.260113,1399.660103,1415.180099,1405.920105,1408.980103,1401.400089,1414.500095
1_Succinic acid,0.009719949,7.750572513,0.003005253,0.956281714,0.9988429,117 -> 99,neg2,1404.540097,1406.6521,1395.82008,1402.840099,1394.160099,1419.600109,1411.500099,1401.800098,1415.200092,1395.740097,1392.5201,1413.280098,1409.320095
1_Succinyl-CoA,-0.014996176,7.712319507,0.007149861,0.932613702,0.9988429,866 -> 426,neg2,1356.532098,1382.064097,1354.3601,1405.340096,1351.060101,1355.960094,1355.7201,1352.140102,1361.580093,1398.720097,1352.940098,1398.160095,1361.3601
1_Taurine,0.005242506,7.564338579,8.72E-04,0.976442576,0.9988429,124 -> 80,neg1,1230.552084,1236.28009,1243.440071,1242.320095,1225.000088,1228.900085,1230.620083,1239.860092,1234.320084,1226.700085,1231.080082,1243.62009,1231.740086
1_Testosterone propionate,0.197401849,8.052495976,1.243140345,0.26486669,0.9988429,345.2 -> 271.2,pos2,1866.608127,1641.940118,1506.360088,1645.280117,2152.140148,1810.580128,2028.700134,1576.46011,1813.760128,1521.200111,1729.920105,1656.180126,1608.520119
1_Theanine,0.009900104,7.747512161,0.00311749,0.955473661,0.9988429,173.1 -> 155.1,neg2,1399.844099,1401.820099,1410.260105,1408.520103,1391.960091,1403.440098,1398.500107,1393.840096,1408.960102,1402.600094,1400.340096,1400.700104,1399.460098
1_Thiamine monophosphat,0.014859663,7.550758813,0.007004102,0.933302501,0.9988429,345.1 -> 224,pos1,1482.976102,1474.764104,1307.58009,1571.200119,1422.440109,1733.000111,1501.980106,1336.180096,1360.780087,1312.200096,1342.340096,1421.240101,1787.340115
1_Thiamine monophosphat,0.014859663,7.550758813,0.007004102,0.933302501,0.9988429,343.1 -> 245.1,neg1,1223.008089,1220.528085,1232.300087,1221.700092,1219.840096,1220.800087,1224.800095,1218.640076,1225.100082,1221.340088,1221.380093,1220.160084,1223.920078
1_Thymidine,0.006773684,7.759643212,0.001459618,0.969524277,0.9988429,241.1 -> 151.1,neg2,1409.292104,1414.384099,1430.820095,1454.760098,1389.8601,1401.780094,1401.200115,1410.700108,1430.540112,1411.080097,1413.560101,1393.600098,1411.300091
1_Thymine,0.012411553,7.553092745,0.004886635,0.944269696,0.9988429,125 -> 81,neg1,1224.944086,1224.532085,1224.620087,1223.980091,1223.680077,1222.920086,1227.120094,1222.400078,1225.540077,1232.080086,1221.680084,1221.280087,1226.7001
1_UDP,0.017786511,7.553148457,0.010035511,0.920203489,0.9988429,402.9 -> 158.9,neg1,1227.46809,1222.460085,1223.060085,1228.260098,1219.420086,1219.840084,1224.180088,1221.300076,1232.520084,1223.040089,1220.5201,1219.860081,1240.700092
1_UMP,-0.052324179,7.745732363,0.087092808,0.767906103,0.9988429,323 -> 97,neg1,1382.996103,1445.632105,1262.820091,1477.440113,1347.5201,1484.780102,1364.280098,1476.580105,1343.840107,1416.240112,1332.060101,1373.120094,1527.280109
1_Uracil,0.006341851,7.747510673,0.001279279,0.971468142,0.9988429,111 -> 67,neg2,1399.336096,1404.788097,1398.26009,1416.960102,1397.500092,1405.000088,1399.880096,1402.420094,1403.740093,1395.660103,1397.260105,1403.900101,1398.300095
1_Uric acid,0.009686673,7.556104092,0.00297666,0.956489985,0.9988429,167 -> 124,neg1,1226.668084,1228.58009,1223.900078,1221.320084,1238.440079,1243.380093,1223.360077,1220.160084,1230.040092,1233.960087,1219.520088,1224.080101,1221.980083
1_Uridine,0.014237595,7.745110587,0.006447467,0.936001742,0.9988429,243.1 -> 152,neg2,1400.456102,1398.188097,1399.920109,1402.960114,1394.360104,1400.660091,1397.260098,1394.040096,1403.260105,1397.140087,1395.080105,1396.140099,1412.320099
1_UTP,0.012320271,7.551159377,0.004814867,0.944679792,0.9988429,483 -> 385,neg1,1223.076084,1222.744084,1224.840084,1223.880085,1218.860085,1222.840092,1222.480083,1222.880089,1226.620079,1225.220078,1221.480087,1218.900078,1225.940086
1_Xanthine,-0.014247142,7.589145599,0.006442667,0.936025519,0.9988429,151 -> 108,neg1,1247.820087,1270.532092,1223.540085,1258.580086,1231.640079,1275.700096,1249.060078,1289.680096,1233.78009,1281.000092,1227.960091,1247.700092,1296.660095
1_Xylitol,0.013392078,7.551394407,0.005689053,0.939875924,0.9988429,151.1 -> 89,neg1,1223.596087,1222.360081,1226.260078,1222.740086,1219.700085,1222.440086,1224.220085,1221.220078,1226.340088,1224.200081,1223.420094,1221.200077,1224.300083
10_Cytosine,0.030401836,7.803515304,0.029418178,0.863817044,0.9988429,112.1 -> 94,pos1,1463.312106,1444.788101,1489.580109,1462.44009,1474.800106,1458.400105,1519.940098,1548.500111,1385.940102,1362.820091,1443.020107,1391.780109,1492.860119
10_Hypoxanthine,-0.126768962,8.832565135,0.516288653,0.472429145,0.9988429,137 -> 94,pos1,2955.848214,3251.964241,1732.240139,3434.560257,3224.300243,3286.620251,3004.780239,3036.080208,3446.340237,3224.120251,1965.780144,3278.440239,3138.040207
10_Kynurenine,-0.043681612,7.916626877,0.060801581,0.805233465,0.9988429,209.1 -> 94.1,pos1,1525.4001,1585.800108,1780.240135,1575.140102,1482.900097,1953.260128,1423.780098,1642.400112,1420.5401,1320.280094,1743.440109,1437.920105,1556.340096
11_Cytosine,-0.018035945,7.926467346,0.010368606,0.918894507,0.9988429,112.1 -> 69,pos1,1563.176105,1595.372109,1666.100105,1516.380116,1401.640099,1693.820114,1381.820091,1561.98011,1679.5201,1562.8801,1620.640114,1641.800106,1732.26012
11_Kynurenine,-0.053848886,7.652386073,0.092105467,0.761517362,0.9988429,209.1 -> 192,pos2,1279.668092,1339.49609,1338.380089,1489.400101,1330.980095,1345.900082,1384.5401,1219.280079,1258.320095,1316.320095,1200.240078,1326.580093,1224.260094
12_Kynurenine,0.029509576,7.821759563,0.027730679,0.867743567,0.9988429,209.1 -> 146,pos2,1504.768103,1486.488102,1277.980095,1459.78009,1575.780102,1563.180107,1535.280106,1249.060081,1577.98011,1623.56012,1449.740108,1536.860111,1385.060089
13_Kynurenine,0.021772671,7.741099156,0.015066909,0.902307177,0.9988429,209.1 -> 94,pos2,1352.172096,1342.848096,1868.580135,1284.380089,1350.560085,1411.680103,1271.560101,1413.600105,1391.300106,1434.620106,1326.660084,1169.960079,1420.780106
14_Kynurenine,-3.59E-04,7.748496959,4.10E-06,0.998385243,0.9988429,209.1 -> 93.9,pos2,1367.716103,1379.280093,1690.840126,1401.0401,1355.740097,1413.28009,1325.740101,1371.060093,1431.520107,1381.560097,1321.900097,1329.460087,1403.680111
2_(+)-alpha-Tocopherol,0.009335573,7.745779068,0.002772071,0.958010412,0.9988429,429.4 -> 163.1,neg2,1399.0161,1401.540102,1397.620102,1414.520103,1392.800102,1399.760101,1398.28009,1400.620102,1401.180103,1397.140102,1397.640106,1395.660103,1405.180099
2_2-Aminoadipic acid,0.011544168,7.74271967,0.004238658,0.948090416,0.9988429,160.1 -> 142.1,neg2,1396.848099,1397.224097,1397.120098,1400.700085,1390.980099,1397.880096,1395.940102,1391.240093,1400.100098,1401.940102,1398.380089,1394.360107,1398.840107
2_2-isopropylmalate; 3_2-Isopropylmalic acid,0.010492631,8.557078543,0.003530265,0.952620742,0.9988429,175.1 -> 113.1,neg2,1404.908097,1400.744097,1399.360096,1403.180088,1411.300091,1401.740108,1402.540092,1394.100094,1402.800102,1395.5201,1404.5401,1409.180096,1403.3601
2_2-isopropylmalate; 3_2-Isopropylmalic acid,0.010492631,8.557078543,0.003530265,0.952620742,0.9988429,175.1 -> 113.1,neg1,2457.592181,2460.060175,2452.660156,2469.640167,2453.900185,2458.660183,2463.020195,2463.700169,2464.160172,2456.88018,2448.260181,2451.420177,2458.620174
2_3-Indoleacetic Acid,0.011014599,7.756317024,0.003859443,0.950463754,0.9988429,174.1 -> 128,neg2,1411.132105,1412.032103,1397.640095,1416.340107,1411.82011,1415.800106,1414.800106,1408.860092,1415.360107,1407.980106,1403.700108,1411.180103,1409.980095
2_5'-CMP,0.005950346,7.567017146,0.001123409,0.973262069,0.9988429,322 -> 79,neg1,1234.91608,1239.932085,1229.440083,1243.800091,1221.820084,1249.680088,1225.620071,1231.580086,1231.260078,1245.840076,1222.420082,1228.760082,1273.460087
2_6-Hydroxynicotinic acid,0.009937738,7.747886654,0.003141295,0.95530416,0.9988429,138 -> 42,neg2,1401.256101,1403.208096,1400.540096,1418.240089,1394.940098,1401.440094,1402.280102,1399.340096,1404.3801,1398.600101,1401.0401,1398.420097,1403.640106
2_Acetyl CoA,0.014700905,7.553242803,0.006855605,0.934011695,0.9988429,850.1 -> 408,neg1,1225.992086,1223.636089,1225.260078,1227.680084,1226.140083,1223.320095,1225.440086,1220.520092,1225.920086,1225.040089,1222.520092,1221.620083,1229.940083
2_Aconitic acid; 1_Shikimic acid,-0.015438858,7.587576933,0.00756528,0.93068851,0.9988429,173 -> 111,neg1,1245.196088,1268.912094,1230.160088,1312.780098,1220.060085,1263.980099,1234.160088,1277.700096,1228.300087,1245.640091,1228.600082,1244.460087,1314.860096
2_Aconitic acid; 1_Shikimic acid,-0.015438858,7.587576933,0.00756528,0.93068851,0.9988429,173 -> 111,neg2,1416.016097,1426.624103,1419.000088,1468.180107,1390.620098,1421.940109,1398.800091,1429.080109,1404.420097,1404.040096,1404.800098,1409.880093,1481.440102
2_Adenine,0.011884102,7.556058457,0.00448029,0.946633475,0.9988429,134 -> 92,neg1,1226.800089,1226.828087,1231.640095,1229.760071,1220.840084,1223.400093,1226.620094,1224.60009,1231.340084,1232.260094,1223.660088,1224.120087,1231.540092
2_adipic acid,-0.010990964,7.788641938,0.003844571,0.950559166,0.9988429,145.1 -> 83.1,neg2,1434.152103,1456.896101,1412.480087,1479.760094,1407.380104,1474.180103,1417.240097,1456.5401,1420.760098,1447.3601,1405.540104,1426.640106,1519.840111
2_ADP,0.012911653,7.5517325,0.005288253,0.942028633,0.9988429,426 -> 134,neg1,1223.972089,1223.132087,1223.780083,1223.740093,1219.680088,1224.780083,1225.240082,1220.900082,1224.860085,1224.240089,1222.220097,1222.000088,1227.860096
2_ADP-Glu,0.015931643,7.61079019,0.008058341,0.928471369,0.9988429,588.1 -> 241,neg1,1277.040086,1273.520091,1269.760086,1280.16008,1276.180088,1271.980099,1282.920086,1267.720093,1284.940086,1276.800095,1271.10009,1270.94009,1270.060081
2_ADP-Rib,0.004920168,7.562658126,7.68E-04,0.977890625,0.9988429,558.1 -> 97,neg1,1230.44809,1236.436086,1227.660095,1239.880089,1230.040096,1238.200085,1231.840092,1237.480087,1235.260086,1233.240078,1221.900089,1233.380093,1233.200085
2_Alanine,-0.235448068,9.049915218,1.777410116,0.182467671,0.9988429,90 -> 72,pos1,2491.628175,2958.220202,10697.80079,3428.140228,2753.560196,2751.540195,2495.300179,2597.940174,2537.300186,2543.420181,2365.360149,3470.06023,2306.620163
2_Allantoin,0.012883008,7.55603203,0.005265172,0.94215506,0.9988429,157 -> 113.8,neg1,1227.856087,1227.044087,1225.060093,1228.340084,1222.060097,1220.540096,1230.740082,1226.540081,1226.94009,1233.360081,1228.460079,1226.440094,1231.08009
2_Anthranilic acid,0.012632142,7.553453839,0.005061883,0.943280831,0.9988429,136 -> 65,neg1,1225.112087,1224.520088,1227.180088,1224.120087,1220.380081,1221.960083,1224.480083,1226.180092,1226.76009,1228.360085,1226.540096,1221.980095,1227.400085
2_Arginine,0.050435269,8.202130404,0.081344799,0.775483186,0.9988429,173.1 -> 131.1,neg2,1996.248135,1944.644137,1435.520096,1890.780136,1883.700134,1873.280121,1986.62014,1993.200142,1786.600113,2013.660141,2450.900158,1952.300144,1873.420128
2_Argininosuccinic acid,0.013025784,8.552563458,0.005440339,0.941202425,0.9988429,289.1 -> 227.1,neg1,2449.408179,2447.56417,2470.820171,2452.060173,2443.640179,2446.660175,2452.420181,2443.440166,2453.620178,2451.460171,2448.040188,2444.200165,2449.320168
2_Asparagine,0.012595237,7.749273196,0.005046109,0.94336913,0.9988429,131 -> 113,neg2,1404.436103,1403.732096,1397.000099,1404.480087,1396.12011,1401.62009,1404.260105,1397.080097,1402.580097,1403.500099,1397.920097,1411.980106,1421.300106
2_ATP,0.012667866,7.551324263,0.005090399,0.943121564,0.9988429,506 -> 158.9,neg1,1223.38409,1222.764085,1224.700077,1223.940094,1218.780094,1221.060078,1224.180084,1223.420078,1225.740086,1224.120079,1223.680088,1221.280094,1224.540096
2_Bilirubin,0.012939822,7.747353528,0.005325844,0.941823319,0.9988429,583.3 -> 253.1,neg2,1402.512094,1401.528096,1396.980103,1414.600094,1403.280094,1403.660099,1398.660095,1394.260086,1401.2201,1398.900108,1398.980095,1396.220093,1410.420086
2_Caffeine,0.011533739,7.743916248,0.004231064,0.948136873,0.9988429,193.1 -> 177,neg2,1397.912102,1398.296101,1399.220097,1401.500103,1392.280094,1401.380093,1399.780106,1393.800106,1401.800102,1398.780106,1396.300102,1396.0201,1399.400105
2_cAMP,0.012530326,7.552556909,0.004980556,0.943737555,0.9988429,328 -> 79,neg1,1224.400086,1223.896089,1225.480087,1225.520084,1220.540092,1225.100086,1225.740078,1222.860088,1225.920094,1224.000092,1224.380085,1222.000095,1225.420082
2_Caprylic acid,0.148134599,8.478497513,0.7031677,0.401721344,0.9988429,145.1 -> 57.1,pos2,2523.828168,2292.600166,1546.640125,2094.700138,2550.800171,2666.640209,2314.080154,1992.960125,2152.300175,2131.340164,1969.960129,2577.360191,3632.000214
2_Carotene; 1_Lycopene,0.037391847,8.600447978,0.04484419,0.832290789,0.9988429,536.4 -> 444.4,pos2,2548.620177,2504.296184,2601.080181,2595.540192,2457.460167,2564.760189,2475.640163,2570.30019,2784.220207,2414.280178,2536.24017,2376.60017,2489.540176
2_CDP,0.013479841,7.551444569,0.005763879,0.939482574,0.9988429,402 -> 110,neg1,1223.800084,1222.48809,1225.140072,1226.160088,1219.860085,1221.200092,1224.780083,1221.600086,1227.48008,1223.42009,1221.440094,1220.060093,1225.440079
2_Cholesterol,-0.177148982,8.306337494,1.003930849,0.316361223,0.9988429,369.4 -> 147.1,pos2,1991.028129,2262.636161,1501.720089,2603.28019,1461.100113,2782.900192,1541.820126,1736.720135,1377.780087,2177.720154,1463.0401,2012.560135,4111.400219
2_Citalopram,0.008507712,7.648508029,0.002299153,0.961756505,0.9988429,325.2 -> 234.1,pos2,1305.428095,1308.532089,1325.480099,1322.740089,1375.760101,1325.420097,1318.980095,1359.340096,1304.040089,1258.100082,1219.260094,1277.060081,1309.100098
2_Citric acid,-2.57E-04,7.754984119,2.10E-06,0.9988429,0.9988429,191 -> 87,neg2,1404.168096,1416.092099,1398.12011,1428.960102,1405.180096,1424.360092,1406.140095,1414.660103,1404.980095,1401.080101,1397.460098,1411.400097,1407.080097
2_Citrulline,0.011892215,7.745495804,0.004498251,0.946526769,0.9988429,174.1 -> 83.1,neg2,1399.616095,1399.660098,1400.720089,1403.180107,1395.7201,1401.240105,1400.0401,1396.160095,1400.800087,1399.760086,1400.520084,1397.960094,1401.000103
2_Creatine,0.008363863,7.560129268,0.002219301,0.962425986,0.9988429,130.1 -> 88,neg1,1229.08409,1232.112091,1232.040089,1231.280098,1228.300087,1227.560089,1230.320095,1226.660076,1229.380096,1242.720093,1224.860077,1232.340099,1232.560093
2_Creatinine,0.012677957,7.746083233,0.005112365,0.942999186,0.9988429,112.1 -> 41,neg2,1400.896098,1400.176097,1398.080101,1404.240097,1395.660107,1400.660095,1400.460102,1397.600094,1402.760094,1400.300102,1402.300095,1398.080097,1403.300095
2_Cryptoxanthin,-0.013913849,7.574602623,0.006143061,0.937527628,0.9988429,552.4 -> 460.4,pos2,1231.46809,1253.820092,1248.900089,1166.680099,1155.280079,1233.320095,1237.440098,1408.3601,1250.900085,1243.58009,1279.400101,1217.160076,1234.320087
2_CTP,0.01264508,7.549565496,0.005071991,0.943224325,0.9988429,481.9 -> 383,neg1,1222.11209,1221.508086,1220.960094,1224.140095,1218.520096,1219.220089,1223.100086,1219.920086,1225.100098,1221.720078,1220.600086,1222.540085,1223.240082
2_Cytidine,0.009097139,7.746745314,0.002632313,0.959081627,0.9988429,242.1 -> 109,neg2,1399.852098,1402.612099,1398.340096,1415.160103,1393.580097,1411.180092,1398.900105,1394.560097,1401.460098,1396.200108,1401.260105,1395.960094,1404.060085
2_D-(-)-Arabinose; 3_D-(+)-Xylose; 2_L-(+)-Arabinose; 2_Ribose; 2_Ribulose,-0.007379063,10.02774478,0.001758145,0.966554309,0.9988429,149 -> 59,neg1,6839.448484,6931.252486,6142.560444,6839.480488,7041.740501,6984.760498,7179.800514,6962.820473,6774.560486,6862.440468,6434.34045,7006.760502,6766.800468
2_D-Biotin,0.01108282,7.743589082,0.003906692,0.950161848,0.9988429,243.1 -> 166.1,neg2,1397.536102,1398.360098,1397.360096,1405.840099,1393.260101,1399.680107,1397.460094,1394.040089,1401.120102,1396.300091,1395.640099,1395.940102,1400.200111
2_D-Erythrose 4-phosphate,0.011863646,7.74507807,0.004476634,0.94665522,0.9988429,199 -> 79,neg2,1399.092095,1399.152099,1401.480099,1405.080097,1393.600101,1400.0201,1399.340092,1395.5201,1401.940094,1396.800095,1397.000095,1398.340103,1403.580093
2_D-Fructose 6-phosphate; 5_Cyclophosphamide,-0.006232999,8.804525213,0.001247911,0.971819963,0.9988429,259 -> 79,neg2,2910.840202,2947.404205,2816.840191,2940.420204,2928.540215,2965.940193,2932.660194,2939.600208,2903.080212,2939.280201,2810.040188,2951.780216,2979.880203
2_D-Galactose,-0.223124142,8.217769568,1.590462047,0.207260133,0.9988429,181.1 -> 85,pos1,1810.748126,2130.236144,1675.280125,2297.320164,1920.900135,1694.5401,1819.740124,1919.820126,1728.720127,1786.760117,1645.100128,2952.740215,1939.280117
2_D-Glucose; 2_D-Fructose,-0.074844194,9.97499951,0.180860139,0.67063509,0.9988429,179.1 -> 71,neg1,6774.676497,7190.9925,2544.540199,6513.520477,8069.180588,7241.420513,8571.840599,7263.840477,6383.280476,7053.860489,4262.180325,7882.320541,6586.900497
2_D-Lactose,0.013923073,7.557920268,0.006149728,0.937493804,0.9988429,341.1 -> 101,neg1,1229.344092,1227.672086,1232.040089,1229.740082,1229.920101,1226.880096,1230.920094,1232.040092,1229.360088,1227.620087,1229.500088,1222.080074,1227.020088
2_D-Mannitol,0.009456433,8.564557879,0.002867611,0.957293631,0.9988429,181.1 -> 89,neg1,2470.944174,2475.172179,2451.420166,2488.260181,2480.700169,2487.480183,2471.44017,2472.420177,2479.220188,2461.580173,2445.800163,2466.120178,2477.560181
2_D-Ribulose 5-phosphate; 2_D-Xylulose 5-phosphate,0.004156991,8.76664155,5.55E-04,0.981206071,0.9988429,229 -> 97,neg2,2839.872198,2855.100202,2798.540203,2878.580204,2845.500198,2861.800205,2836.260189,2839.50021,2817.680202,2853.780205,2811.560204,2841.840187,2888.360195
2_D(-)-hydroxy butyric acid,0.010137055,7.748405574,0.003268597,0.954408463,0.9988429,103 -> 41,neg2,1402.100098,1403.812099,1398.920097,1404.920105,1394.880104,1403.560093,1400.320099,1401.060093,1404.480103,1398.96011,1398.120094,1410.560093,1412.700089
2_Dihydroxyacetone phosphate; 2_Glyceraldehyde 3-phosphate,0.010572303,8.743652261,0.003588759,0.952230301,0.9988429,169 -> 79,neg2,2796.684194,2799.332198,2796.960217,2811.000183,2786.800194,2801.340202,2796.5802,2797.640198,2803.660194,2794.740204,2794.580189,2791.940201,2801.800194
2_Diphenylamine,-0.012543778,7.811247609,0.00500925,0.943575991,0.9988429,168.1 -> 92.1,neg2,1459.204104,1484.108102,1401.420101,1489.820114,1484.320107,1485.620098,1458.760105,1471.5401,1461.240108,1500.040104,1421.080097,1473.520092,1470.620102
2_DL-3,-0.015572287,7.576006524,0.007695255,0.930097155,0.9988429,183 -> 137,neg1,1234.684088,1258.364091,1224.540089,1289.180088,1219.900085,1241.620083,1224.200089,1265.620098,1228.640091,1257.260094,1220.60009,1238.140091,1280.080086
2_DL-Homoserine,0.014200282,7.745509296,0.006413786,0.936168763,0.9988429,118.1 -> 72,neg2,1401.220101,1399.0121,1396.200092,1402.620102,1404.500103,1401.5201,1395.560097,1397.620102,1404.780102,1396.3801,1395.280098,1396.920097,1405.980106
2_Elaidic acid,0.012454734,7.555979235,0.004920926,0.944074819,0.9988429,281.2 -> 71,neg1,1227.648086,1227.200091,1224.900089,1228.840092,1222.680088,1226.400093,1227.540085,1230.000095,1232.980087,1228.200085,1224.360081,1222.560089,1230.680088
2_FAD,0.012749599,7.602420758,0.005160158,0.942733826,0.9988429,784.1 -> 346.1,neg1,1267.764088,1267.048099,1267.300087,1268.220093,1263.62009,1266.080109,1268.900085,1267.600094,1271.980083,1267.320095,1266.060093,1266.020103,1268.26009
2_Folic acid,-0.002386349,7.758598776,1.81E-04,0.989261074,0.9988429,440.1 -> 311.1,neg2,1406.616105,1420.668101,1401.960091,1442.8801,1393.96011,1412.860092,1405.940098,1413.780106,1407.48011,1420.460094,1414.060101,1413.360111,1411.640106
2_fumaric acid,0.002182563,7.769995891,1.52E-04,0.990177354,0.9988429,115 -> 71,neg2,1420.412098,1429.944098,1410.76009,1455.020107,1401.500095,1434.840103,1405.840088,1431.880089,1412.640102,1418.700096,1411.48011,1409.280094,1470.600094
2_gabapentin,0.003632623,7.582538892,4.19E-04,0.983672416,0.9988429,173.1 -> 154.1,pos2,1251.612086,1258.780091,1198.980091,1174.000084,1216.040085,1309.020111,1264.76009,1279.180088,1326.960087,1324.660095,1229.620083,1207.040077,1220.680084
2_GDP,0.009391617,7.554627275,0.002798016,0.957814553,0.9988429,442 -> 158.9,neg1,1225.152087,1227.316085,1224.200089,1237.200085,1222.580082,1223.460087,1225.360096,1227.48008,1225.960091,1222.860092,1222.720078,1225.580082,1229.140091
2_GDP,0.009391617,7.554627275,0.002798016,0.957814553,0.9988429,444 -> 135,pos1,1940.564134,2619.056184,1536.760109,3100.400196,1821.420139,2585.860191,1653.380112,2463.520172,1624.560112,2704.500198,1410.480091,2241.00016,3192.980217
2_Glutamic acid,0.008240057,7.800973761,0.00216131,0.96291979,0.9988429,146 -> 102.1,neg2,1458.380106,1462.072105,1400.500088,1481.2001,1439.780109,1463.760109,1479.720108,1434.360096,1453.100113,1474.040115,1450.700096,1457.000103,1468.600105
2_Glutamine,-0.039623607,7.886663573,0.050031562,0.823008363,0.9988429,145.1 -> 74,neg2,1531.096105,1586.588115,1398.040092,1543.900112,1512.64011,1568.480118,1523.500099,1611.800114,1557.040112,1614.480114,1489.780102,1594.280117,1572.520103
2_Glyceric acid,0.016257207,7.556541508,0.008384412,0.927042519,0.9988429,105 -> 59,neg1,1229.768085,1226.084085,1225.080082,1231.040089,1227.000084,1224.920082,1236.140091,1225.440098,1228.120087,1225.340073,1224.960083,1223.680084,1232.620083
2_Glycerol,0.009883747,7.750888431,0.003107345,0.955546092,0.9988429,91 -> 43,neg2,1403.416101,1405.416103,1410.680107,1412.5401,1404.420094,1406.560101,1398.980114,1401.860115,1409.440098,1400.920105,1399.960106,1405.200092,1404.280094
2_Glycine,0.009002408,7.740249079,0.002577358,0.959510639,0.9988429,76 -> 47,pos1,1387.628103,1390.720095,1447.260101,1452.260101,1293.840096,1370.76009,1438.440109,1336.100094,1399.120098,1370.020103,1488.500111,1424.460087,1318.240101
2_Glycolic acid,-0.015427988,7.711207184,0.007567413,0.930678762,0.9988429,75 -> 49,neg2,1355.084097,1381.012093,1355.160088,1402.700085,1349.580097,1357.180096,1356.300098,1351.26009,1358.8601,1396.760094,1353.740097,1397.160099,1356.940094
2_GTP,0.009523826,7.552859371,0.002877255,0.957221945,0.9988429,522 -> 176.9,neg1,1223.360083,1225.408086,1226.020081,1225.740089,1219.760078,1223.840084,1224.900082,1228.620083,1226.140083,1225.100082,1221.760094,1223.740093,1224.240078
2_Guanine,-0.104574808,7.972074656,0.34871283,0.554842672,0.9988429,152 -> 109.9,pos1,1574.400113,1706.428119,1618.800121,1766.580132,1475.780102,1651.100117,1502.080109,1567.460114,1569.560112,1744.840107,1633.400116,1802.160126,1691.180126
2_Guanosine,0.013193561,7.551503168,0.005521622,0.940765613,0.9988429,282.1 -> 133,neg1,1223.320087,1222.25209,1229.180077,1224.700089,1219.780087,1221.400093,1223.92009,1220.940094,1225.540089,1223.700085,1222.440086,1220.520088,1224.920086
2_Hexanoylcarnitine,0.025000741,8.540664179,0.020037816,0.88743152,0.9988429,260.2 -> 85,pos2,2425.272167,2399.940174,2626.440189,3011.96022,1862.18013,2269.620167,2046.240154,2008.320141,2223.420158,2589.240192,2251.180138,2120.56015,3743.340256
2_Histidine,-0.004992022,7.826289698,7.94E-04,0.977527008,0.9988429,154.1 -> 93,neg2,1479.488101,1496.908106,1404.8601,1481.7001,1479.920097,1516.160103,1521.520103,1494.300114,1474.660099,1486.500107,1449.880108,1505.880108,1471.460098
