lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
1_UMP,-0.002367421,8.958108757,2.63E-04,0.98705381,0.999974153,323 -> 97,neg1,1266.192087,1268.336087,1282.460079,1294.800083,1283.640087,1268.480087,1252.82008,1256.880081,1257.900093,1265.840092,1276.360085,1255.680092,1260.240089
1_Uracil,0.002546278,9.101074007,3.05E-04,0.986055384,0.999974153,111 -> 67,neg2,1402.428103,1399.924101,1398.78009,1400.160099,1411.660107,1406.560104,1402.300098,1397.640099,1396.2001,1399.260105,1397.600101,1396.000099,1404.380108
1_Uric acid,-0.021627653,8.918514676,0.02195629,0.882203438,0.999974153,167 -> 124,neg1,1225.74009,1244.48009,1226.300091,1318.440098,1228.480095,1225.240089,1225.380085,1232.580093,1223.060089,1223.300079,1224.540092,1222.840088,1227.240089
1_Uridine,0.001519143,9.10204944,1.09E-04,0.991680158,0.999974153,243.1 -> 152,neg2,1402.216103,1400.712106,1406.340096,1399.660103,1406.160107,1400.440109,1402.040092,1398.640102,1395.840099,1399.780106,1403.280109,1405.040108,1403.760105
1_UTP,-0.003587111,8.91207671,6.04E-04,0.980394456,0.999974153,483 -> 385,neg1,1227.372086,1230.432088,1226.720089,1238.060093,1228.100079,1231.980091,1232.160088,1230.740089,1221.900082,1222.500084,1226.080097,1228.880081,1228.620083
1_Xanthine,-0.028887981,8.924713417,0.039177054,0.843098312,0.999974153,151 -> 108,neg1,1228.044085,1253.208087,1230.220089,1355.940094,1232.740089,1229.260094,1226.300087,1228.960079,1226.660088,1223.760082,1223.760078,1228.120087,1230.760082
1_Xylitol,0.00253779,8.909781137,3.02E-04,0.986129255,0.999974153,151.1 -> 89,neg1,1227.868087,1225.692086,1226.34008,1227.140079,1229.580086,1228.340088,1227.880085,1225.120087,1227.040096,1222.60009,1225.900085,1225.260086,1228.940083
1_Zeaxanthin,-0.043850661,11.36439682,0.092664936,0.760816191,0.999974153,569.4 -> 568.4,pos2,7015.820451,7231.508498,2819.800205,6934.540424,7879.240532,8090.980652,6226.060436,5701.380386,7846.340416,7272.260441,6131.640442,8158.380585,6995.820427
10_Cytosine,0.022452471,9.178596117,0.023786239,0.877430061,0.999974153,112.1 -> 94,pos1,1490.5601,1467.580102,1470.960106,1447.260101,1441.800095,1490.30011,1603.740112,1451.960098,1397.8601,1406.700096,1534.960094,1541.680103,1474.440098
10_Hypoxanthine,-0.212610157,9.468781197,2.141546214,0.143357337,0.999974153,137 -> 94,pos1,1688.392115,1961.188136,1665.060116,3329.060249,1694.420113,1691.66011,1512.860107,1702.820122,2044.640137,1508.760101,1604.380108,1573.640099,1585.66011
10_Kynurenine,0.035350635,9.12290286,0.058873152,0.808285916,0.999974153,209.1 -> 94.1,pos1,1414.872099,1380.308094,1670.440109,1309.480091,1307.240082,1421.120094,1402.080101,1330.720093,1465.320103,1479.940098,1380.740105,1360.280094,1518.980103
11_Cytosine,-0.019646978,9.2477352,0.01823206,0.892591201,0.999974153,112.1 -> 69,pos1,1528.380105,1549.384106,1674.480114,1557.680115,1659.720112,1550.460102,1373.300095,1434.500095,1608.440109,1611.440109,1542.620098,1592.840111,1457.82011
11_Kynurenine,0.021114211,9.027300184,0.020974009,0.884849783,0.999974153,209.1 -> 192,pos2,1341.404092,1322.000096,1324.240089,1309.000103,1370.680103,1308.060085,1321.58009,1211.660095,1335.480087,1361.120087,1386.500095,1420.16011,1292.780087
12_Kynurenine,-0.09113853,9.130026669,0.391553181,0.531484112,0.999974153,209.1 -> 146,pos2,1391.392101,1482.092095,1355.900101,1480.580093,1476.160103,1328.740097,1340.220097,1517.480091,1379.480106,1453.720085,1394.320107,1629.940109,1366.780094
13_Kynurenine,-0.049783418,9.017809242,0.116537545,0.732820572,0.999974153,209.1 -> 94,pos2,1286.956092,1331.844097,1450.300106,1253.740093,1184.680077,1275.260101,1253.020092,1399.520103,1236.880089,1280.000099,1426.840115,1450.700089,1333.360088
14_Kynurenine,0.094842503,9.02832569,0.423018096,0.515434902,0.999974153,209.1 -> 93.9,pos2,1365.012103,1277.996092,1437.380108,1263.620094,1229.300091,1273.160084,1362.7001,1253.060093,1311.8801,1380.460102,1418.640102,1219.680088,1502.540119
2_(+)-alpha-Tocopherol,0.003252512,9.10066702,4.98E-04,0.982188422,0.999974153,429.4 -> 163.1,neg2,1402.000101,1398.820097,1402.140106,1401.300095,1405.260109,1399.960098,1400.980103,1397.8601,1397.740101,1397.980095,1400.040092,1397.000095,1405.980099
2_2-Aminoadipic acid,0.003050133,9.098809636,4.38E-04,0.983296856,0.999974153,160.1 -> 142.1,neg2,1399.952097,1396.968096,1401.76009,1397.660088,1403.920101,1398.3801,1398.820091,1396.320095,1396.420101,1396.540096,1398.000095,1395.940102,1402.600098
2_2-isopropylmalate; 3_2-Isopropylmalic acid,0.002159409,9.909367228,2.22E-04,0.988102656,0.999974153,175.1 -> 113.1,neg1,2456.920174,2453.21218,2451.98016,2460.440166,2473.820175,2453.660191,2450.680168,2451.600178,2448.10017,2447.160179,2452.460178,2453.200188,2459.54018
2_2-isopropylmalate; 3_2-Isopropylmalic acid,0.002159409,9.909367228,2.22E-04,0.988102656,0.999974153,175.1 -> 113.1,neg2,1401.684099,1398.824102,1400.000092,1399.340092,1406.0201,1400.780113,1400.2001,1397.460106,1398.040096,1398.060093,1401.120094,1398.480106,1403.040104
2_3-Indoleacetic Acid,0.004796169,9.101264202,0.00108381,0.973737377,0.999974153,174.1 -> 128,neg2,1403.344096,1398.656098,1402.60009,1399.060104,1408.520092,1399.840096,1401.560093,1397.920086,1399.540096,1397.240108,1400.180096,1399.220097,1406.920105
2_5'-CMP,-0.008511535,8.925663624,0.003401055,0.953494879,0.999974153,322 -> 79,neg1,1236.308091,1243.716089,1244.360085,1280.180092,1236.940105,1228.100082,1229.84008,1230.480087,1229.680088,1243.880089,1238.10009,1235.940094,1246.980091
2_6-Hydroxynicotinic acid,0.001807713,9.103456383,1.54E-04,0.990099662,0.999974153,138 -> 42,neg2,1404.128099,1402.344099,1403.680107,1402.0401,1408.100098,1402.0201,1404.540092,1400.2201,1398.540104,1401.280094,1403.840103,1406.160099,1405.620098
2_Acetyl CoA,0.001771462,8.909462247,1.47E-04,0.990317574,0.999974153,850.1 -> 408,neg1,1227.012091,1225.492084,1228.680084,1228.520077,1228.820084,1226.020088,1226.420097,1225.160088,1223.78009,1222.500092,1226.820091,1225.260075,1229.220093
2_Aconitic acid; 1_Shikimic acid,0.009631428,8.922543333,0.00435454,0.947386634,0.999974153,173 -> 111,neg1,1240.800088,1232.516088,1247.720081,1232.840084,1246.28009,1228.26009,1240.12009,1233.900089,1233.860081,1230.480087,1239.000092,1237.10009,1244.740086
2_Aconitic acid; 1_Shikimic acid,0.009631428,8.922543333,0.00435454,0.947386634,0.999974153,173 -> 111,neg2,1408.584103,1407.5321,1407.280087,1416.480095,1427.3801,1405.320107,1403.280109,1394.700104,1393.780094,1412.560104,1410.500111,1408.60009,1407.980103
2_Adenine,0.001374355,8.910625027,8.86E-05,0.992487964,0.999974153,134 -> 92,neg1,1227.196088,1226.01209,1236.080093,1228.600082,1229.740082,1226.540085,1227.440086,1225.300095,1223.020092,1223.620098,1226.360088,1226.000088,1229.420094
2_adipic acid,-7.43E-05,9.114396,2.60E-07,0.999592775,0.999974153,145.1 -> 83.1,neg2,1411.308104,1411.376105,1440.400108,1416.66011,1407.220112,1407.240108,1423.060101,1419.540104,1401.400097,1400.5401,1412.280102,1412.900105,1412.580109
2_ADP,-4.85E-05,8.910682741,1.11E-07,0.999734658,0.999974153,426 -> 134,neg1,1227.592085,1227.640084,1226.520088,1234.900074,1228.860088,1225.60009,1232.680088,1225.340084,1223.78009,1222.440086,1224.280079,1229.920086,1228.360077
2_ADP-Glu,8.79E-04,8.968589808,3.63E-05,0.995193817,0.999974153,588.1 -> 241,neg1,1278.89609,1278.096085,1271.560085,1278.460075,1282.900093,1276.200089,1273.78009,1268.740089,1276.240089,1282.460083,1278.440086,1284.620087,1283.12009
2_ADP-Rib,-5.06E-04,8.946848326,1.20E-05,0.997233557,0.999974153,558.1 -> 97,neg1,1256.724089,1257.124084,1276.500095,1244.98008,1251.720085,1247.860088,1253.340088,1247.320087,1284.040085,1293.440083,1245.900085,1252.020084,1248.620102
2_Allantoin,0.001155151,8.908988425,6.26E-05,0.99368614,0.999974153,157 -> 113.8,neg1,1226.332088,1225.336087,1228.440094,1228.860088,1228.220093,1226.500084,1225.500088,1224.680084,1223.000084,1222.520084,1225.260086,1224.120094,1229.680088
2_Anthranilic acid,0.001832869,8.909562399,1.58E-04,0.989981934,0.999974153,136 -> 65,neg1,1227.200089,1225.628085,1227.980083,1228.180092,1229.160084,1226.500072,1228.520092,1224.760078,1223.480087,1223.520096,1226.120087,1225.180084,1228.720093
2_Arginine,-0.011427331,9.203921197,0.006157604,0.937453871,0.999974153,173.1 -> 131.1,neg2,1438.0521,1449.804106,2116.120155,1546.26012,1434.860088,1416.400097,1427.720093,1413.840103,1472.64011,1435.380104,1415.640102,1437.140106,1439.400105
2_Argininosuccinic acid,0.003625185,9.910121964,6.27E-04,0.980028399,0.999974153,289.1 -> 227.1,neg1,2455.976177,2449.776177,2488.180161,2456.940193,2459.900181,2451.860176,2451.900177,2449.040176,2454.680183,2444.760174,2447.900173,2446.280167,2465.500172
2_Asparagine,0.003853533,9.104388657,7.00E-04,0.978897111,0.999974153,131 -> 113,neg2,1405.532096,1401.768098,1409.620106,1404.960094,1412.300091,1400.660099,1403.080093,1398.640099,1403.080101,1400.400101,1403.800102,1404.180096,1405.400093
2_Atenolol,-0.001707305,9.63695312,1.39E-04,0.990609505,0.999974153,265.2 -> 97,neg2,2021.320144,2024.488146,2130.560158,2274.560158,2700.000191,1956.880154,1791.680122,1711.160126,1878.240135,2160.46014,1897.740135,2019.380154,1838.940136
2_ATP,-0.002426724,8.909362768,2.76E-04,0.986736332,0.999974153,506 -> 158.9,neg1,1225.280087,1227.324086,1227.220089,1229.340084,1227.840088,1225.560089,1225.340088,1229.920097,1221.240089,1222.000076,1224.480083,1229.800083,1227.500088
2_Bilirubin,0.010985003,9.106006262,0.005685974,0.939892163,0.999974153,583.3 -> 253.1,neg2,1411.204098,1400.476097,1404.8801,1398.600101,1409.62009,1407.680107,1400.080097,1399.7001,1397.240093,1397.28009,1444.220108,1399.120087,1404.8601
2_Caffeine,0.002183474,9.101261961,2.25E-04,0.988042172,0.999974153,193.1 -> 177,neg2,1401.724097,1399.576099,1406.040104,1398.640102,1405.600101,1405.280102,1401.900093,1397.080093,1397.480099,1398.420097,1401.480095,1398.460098,1402.160095
2_cAMP,0.001605244,8.91268736,1.21E-04,0.991225746,0.999974153,328 -> 79,neg1,1229.584088,1228.228085,1232.480091,1237.560081,1232.680096,1226.080082,1228.820091,1225.580086,1227.060081,1226.520092,1230.700085,1225.400082,1228.660088
2_Caprylic acid,0.077602986,9.395396672,0.284997374,0.593444312,0.999974153,145.1 -> 57.1,pos2,1719.520118,1628.916115,2159.100163,1404.8601,1498.060112,1707.900124,1705.840107,1555.240108,1979.20013,1582.720108,1694.520119,1893.860134,1719.980122
2_Carotene; 1_Lycopene,0.053363371,10.12636793,0.136101588,0.712187738,0.999974153,536.4 -> 444.4,pos2,2927.968213,2821.696201,2631.760181,2653.040173,2635.720192,2929.760204,3216.780228,2964.040218,2993.820221,2855.340199,3234.400227,2706.300213,2559.120197
2_CDP,0.002519919,8.909745713,2.98E-04,0.986226979,0.999974153,402 -> 110,neg1,1227.52009,1225.360088,1229.440079,1227.160084,1230.440086,1227.720108,1227.060093,1223.880077,1226.020092,1223.220085,1224.980087,1224.820087,1229.10009
2_Cholesterol,-0.148467174,9.120782939,1.038029099,0.308280295,0.999974153,369.4 -> 147.1,pos2,1327.464097,1472.808096,1629.600105,1892.760124,1232.94009,1259.220078,1369.120098,1400.42009,1269.740097,1374.580093,1387.220104,1437.060097,1378.300095
2_Citalopram,-0.014181184,8.99184219,0.00945421,0.922541552,0.999974153,325.2 -> 234.1,pos2,1291.26409,1303.86409,1310.880093,1308.620087,1251.240082,1301.900085,1198.560078,1250.540092,1284.94009,1334.840088,1301.600098,1323.420097,1419.980103
2_Citric acid,-0.017571413,9.123478888,0.014553078,0.903979244,0.999974153,191 -> 87,neg2,1413.472099,1430.968104,1430.940102,1488.240108,1413.620102,1411.680088,1415.58009,1407.940105,1414.440094,1430.180111,1404.440109,1416.800106,1419.280102
2_Citrulline,0.002835534,9.101887169,3.79E-04,0.984471438,0.999974153,174.1 -> 83.1,neg2,1402.772099,1399.996101,1405.440086,1401.920101,1407.080101,1401.680096,1402.360092,1398.880104,1398.700108,1399.240097,1401.320091,1398.260105,1404.400101
2_Creatine,-0.007039391,8.924096092,0.00232632,0.961531397,0.999974153,130.1 -> 88,neg1,1237.008089,1243.204082,1228.780087,1297.800087,1247.160084,1227.200085,1230.340088,1235.380085,1224.380085,1229.600071,1239.560093,1226.040081,1243.600094
2_Creatinine,0.002455795,9.101820436,2.84E-04,0.986550791,0.999974153,112.1 -> 41,neg2,1402.904099,1400.488097,1401.5401,1399.600094,1405.82011,1401.380104,1401.460094,1399.060104,1401.820099,1404.360096,1401.140091,1398.040089,1404.280098
2_Cryptoxanthin,0.009408714,8.98825064,0.004162784,0.948556467,0.999974153,552.4 -> 460.4,pos2,1314.168095,1305.516093,1150.040077,1273.000088,1204.800087,1362.540104,1409.760105,1262.600094,1303.460091,1371.140095,1266.260086,1258.300087,1386.560104
2_CTP,0.005072919,8.907613954,0.001207666,0.972277909,0.999974153,481.9 -> 383,neg1,1227.076086,1222.76009,1224.680088,1225.460087,1228.120083,1223.060101,1232.880081,1221.380085,1221.580093,1219.960091,1225.260082,1223.940086,1227.540089
2_Cytidine,0.001818333,9.100906546,1.56E-04,0.99004173,0.999974153,242.1 -> 109,neg2,1401.820098,1400.040101,1399.520111,1404.560097,1405.040104,1401.300102,1402.380104,1398.120106,1396.640091,1398.160103,1399.480091,1398.060097,1405.560101
2_D-(-)-Arabinose; 3_D-(+)-Xylose; 2_L-(+)-Arabinose; 2_Ribose; 2_Ribulose,3.51E-04,11.26657274,5.94E-06,0.998056161,0.999974153,149 -> 59,neg1,6305.348449,6303.728455,6165.460423,6328.020439,6274.020447,6310.500469,6369.920456,6379.000462,6268.720444,6264.70047,6286.100464,6236.420433,6327.980434
2_D-Biotin,0.002732227,9.100200083,3.52E-04,0.985037336,0.999974153,243.1 -> 166.1,neg2,1401.312095,1398.636099,1401.460098,1399.360096,1404.800095,1400.160103,1401.760086,1397.400097,1397.160103,1399.380096,1399.820091,1396.880104,1403.0201
2_D-Erythrose 4-phosphate,0.006348227,9.112594385,0.001899154,0.965239761,0.999974153,199 -> 79,neg2,1414.824104,1408.580101,1417.160114,1407.160103,1417.200115,1412.2001,1422.100105,1415.160103,1412.640102,1406.360107,1408.580101,1402.020092,1413.600098
2_D-Fructose 6-phosphate; 5_Cyclophosphamide,3.98E-04,10.13528857,7.57E-06,0.997804147,0.999974153,259 -> 79,neg2,2871.1762,2870.268198,2876.340214,2857.440201,2874.600212,2872.520187,2859.720211,2875.980198,2849.360191,2900.340206,2894.520203,2845.0602,2877.680183
2_D-Galactose,0.01581169,9.201107446,0.011798124,0.913504554,0.999974153,181.1 -> 85,pos1,1494.712106,1478.076097,1656.920124,1459.680092,1482.3801,1406.280094,1395.020103,1429.620094,1527.0201,1559.660099,1375.000107,1535.140106,1694.140118
2_D-Glucose; 2_D-Fructose,0.036951919,10.35124521,0.065404623,0.798149077,0.999974153,179.1 -> 71,neg1,3457.408246,3370.396233,2546.240189,3566.520252,3214.80022,3461.40023,3719.600254,3626.680252,3301.220257,2950.700207,3450.280247,3246.680222,3601.140251
2_D-Lactose,-4.19E-04,8.956955364,8.25E-06,0.997708422,0.999974153,341.1 -> 101,neg1,1270.700091,1271.156088,1234.620079,1313.200085,1289.840092,1262.480091,1278.480091,1288.720093,1246.44009,1235.440086,1263.340084,1255.940086,1275.400097
2_D-Mannitol,0.009827113,9.913506754,0.004605219,0.945895676,0.999974153,181.1 -> 89,neg1,2469.424174,2452.624171,2470.180172,2461.260166,2515.220177,2453.700169,2457.860172,2448.280163,2459.78017,2449.320179,2450.920181,2450.560177,2463.340172
2_D-Ribulose 5-phosphate; 2_D-Xylulose 5-phosphate,-0.008479683,10.16095998,0.003437764,0.953244864,0.999974153,229 -> 97,neg2,2922.49221,2940.036207,2839.840202,3046.120205,2931.340202,2927.780212,2947.320217,2929.200218,2899.000221,2897.720192,2916.200203,2899.360207,2918.600204
2_D(-)-hydroxy butyric acid,0.001178194,9.106377622,6.54E-05,0.993547114,0.999974153,103 -> 41,neg2,1406.188099,1404.996098,1411.360104,1401.500099,1409.340103,1403.820095,1403.440098,1413.560097,1402.320091,1407.120098,1410.240105,1398.980099,1405.600098
2_Dihydroxyacetone phosphate; 2_Glyceraldehyde 3-phosphate,-0.006062835,10.10741652,0.00175643,0.966570618,0.999974153,169 -> 79,neg2,2810.880195,2822.9402,2811.440205,2905.580208,2815.300198,2806.120205,2803.500198,2796.700195,2804.960182,2803.520206,2807.860191,2802.780186,2822.780205
2_Diphenylamine,0.002349276,9.102437575,2.60E-04,0.987134036,0.999974153,168.1 -> 92.1,neg2,1403.300099,1400.988099,1403.680096,1400.440102,1408.160095,1401.520092,1402.840107,1400.280106,1399.360096,1401.160103,1401.900105,1401.540092,1404.240093
2_DL-3,0.001272329,8.909091738,7.60E-05,0.993045698,0.999974153,183 -> 137,neg1,1226.180092,1225.084087,1231.420082,1227.400078,1228.220089,1225.660095,1224.500088,1223.120079,1224.44009,1223.140102,1225.820095,1226.100082,1227.920097
2_DL-Homoserine,0.003504939,9.101036649,5.79E-04,0.980806302,0.999974153,118.1 -> 72,neg2,1402.256097,1398.828099,1404.720097,1398.940098,1404.900097,1400.500092,1400.980091,1397.960094,1397.200108,1398.600109,1405.180096,1398.140102,1403.020092
2_Elaidic acid,0.001220321,8.911757707,6.99E-05,0.993329725,0.999974153,281.2 -> 71,neg1,1228.828082,1227.772087,1229.700077,1230.220089,1234.540077,1227.340088,1228.440086,1228.180077,1224.880093,1227.44009,1226.940079,1225.680092,1229.340076
2_FAD,0.001132936,8.959082359,6.03E-05,0.9938042,0.999974153,784.1 -> 346.1,neg1,1269.808092,1268.796095,1271.040096,1272.000088,1272.720097,1269.480099,1270.180096,1268.220097,1266.120087,1266.160103,1267.640099,1268.120087,1272.380085
2_FMN,-0.119351342,12.38236587,0.688289283,0.406746869,0.999974153,455.1 -> 97,pos1,14156.409,15406.26908,2244.84016,22530.70156,12406.48092,12102.00078,15806.90105,15671.5411,14462.70091,12846.64101,15991.48122,13880.46095,12114.48089
2_Folic acid,0.00516487,9.101046586,0.001256843,0.971719334,0.999974153,440.1 -> 311.1,neg2,1403.332098,1398.288099,1402.140102,1398.180096,1405.400097,1400.700108,1405.480095,1397.700104,1398.920097,1397.860096,1400.060101,1397.000092,1406.800102
2_fumaric acid,0.005577019,9.110437144,0.001465574,0.969462192,0.999974153,115 -> 71,neg2,1408.344096,1402.872099,1455.220089,1403.8601,1414.000095,1405.180096,1400.240089,1402.560101,1402.620106,1400.240101,1408.500092,1402.520096,1416.3601
2_gabapentin,-0.01108013,8.974487622,0.005770793,0.93944636,0.999974153,173.1 -> 154.1,pos2,1286.988089,1297.156086,1194.000088,1361.820095,1270.580093,1323.260086,1374.860088,1264.060078,1293.400089,1231.200081,1200.760086,1305.44009,1295.340088
2_GDP,-8.32E-04,8.909256615,3.25E-05,0.995452476,0.999974153,444 -> 135,pos1,1558.588109,1411.596101,1693.920109,1405.360096,1502.580116,1434.480106,1499.800091,1389.860096,1547.340103,1367.7201,1505.660114,1460.560104,1737.56012
2_GDP,-8.32E-04,8.909256615,3.25E-05,0.995452476,0.999974153,442 -> 158.9,neg1,1225.800089,1226.508086,1227.840076,1234.920086,1229.160091,1226.660088,1224.960087,1224.400085,1221.360092,1222.820087,1223.860081,1223.740082,1229.660095
2_Glutamic acid,-0.004990615,9.13132633,0.001174115,0.972665542,0.999974153,146 -> 102.1,neg2,1426.636102,1431.816101,1446.860096,1511.820107,1425.960106,1410.720097,1416.960098,1406.260094,1421.660099,1414.200111,1428.80011,1416.080097,1439.800095
2_Glutamine,0.001998312,9.109974507,1.88E-04,0.98905538,0.999974153,145.1 -> 74,neg2,1408.704099,1406.728097,1428.980103,1409.120098,1414.180099,1400.920097,1405.980106,1414.0401,1400.460094,1404.180096,1412.8801,1405.380093,1410.020096
2_Glyceric acid,-6.17E-04,8.909792597,1.79E-05,0.99662608,0.999974153,105 -> 59,neg1,1226.108089,1226.616088,1230.680077,1229.340084,1229.720093,1225.240093,1225.400078,1227.360088,1221.640099,1224.880081,1225.520084,1226.260094,1228.260094
2_Glycerol,0.00411655,9.102358155,7.98E-04,0.97745758,0.999974153,91 -> 43,neg2,1403.6841,1399.660098,1407.580097,1400.360096,1408.400089,1402.240086,1406.560097,1398.880104,1398.140095,1398.5201,1400.340111,1398.300106,1404.98011
2_Glycine,-0.081366681,9.116940991,0.31204835,0.576425948,0.999974153,76 -> 47,pos1,1387.568097,1468.028098,1302.820099,1448.500095,1320.200096,1408.820107,1394.340092,1438.080086,1398.400097,1424.660091,1384.760101,1620.080109,1440.140099
2_Glycolic acid,-0.006399063,9.076422377,0.001928433,0.96497301,0.999974153,75 -> 49,neg2,1376.080097,1382.108099,1357.720097,1356.300095,1405.920097,1401.240093,1357.780087,1355.020092,1354.240097,1399.340107,1400.940113,1398.640106,1361.520092
2_GTP,-0.008757203,8.913058247,0.003599274,0.952160456,0.999974153,522 -> 176.9,neg1,1226.008083,1233.432088,1227.58007,1226.92009,1229.400082,1226.020088,1225.440083,1225.180084,1222.480083,1265.680092,1224.520084,1223.360085,1228.200085
2_Guanine,0.066333294,9.312252964,0.208055238,0.648295977,0.999974153,152 -> 109.9,pos1,1650.224117,1576.304114,1713.68013,1703.880131,1600.800098,1594.680122,1650.920109,1582.220108,1576.900124,1466.640102,1648.940109,1534.100105,1773.560143
2_Guanosine,7.06E-04,8.908401454,2.34E-05,0.996140158,0.999974153,282.1 -> 133,neg1,1225.808084,1225.196084,1226.240082,1228.580086,1227.860077,1225.400074,1226.320087,1225.10009,1221.780087,1222.200081,1225.600079,1224.700089,1227.480091
2_Hexanoylcarnitine,-0.075125392,9.464817603,0.26693595,0.605394608,0.999974153,260.2 -> 85,pos2,1589.740118,1677.100123,3519.700256,2276.460148,1375.160107,1609.460125,1236.480087,1314.580105,2218.280159,1773.300125,1695.460133,1411.700111,1423.320103
2_Histidine,-0.004004365,9.116667477,7.56E-04,0.978069304,0.999974153,154.1 -> 93,neg2,1411.028102,1415.028096,1448.580109,1442.380096,1412.440102,1411.120087,1415.200104,1401.360092,1406.100098,1406.180099,1409.980099,1414.100105,1411.420109
2_Homocysteine,-0.03183644,8.957186814,0.04760434,0.827285604,0.999974153,136 -> 90,pos2,1245.568085,1273.076087,1351.540108,1202.380085,1266.480083,1416.380096,1229.740093,1257.060085,1185.420086,1284.440083,1304.020084,1205.120087,1242.18008
2_hydrocortisone,0.004211011,9.103528612,8.36E-04,0.976940153,0.999974153,361.2 -> 297.1,neg2,1405.0161,1400.896101,1407.280094,1401.820103,1408.3801,1402.560097,1401.560085,1400.520096,1407.240101,1399.100098,1402.260109,1400.48011,1405.640102
2_Hydroxybupropion,0.015789394,9.193553289,0.011763864,0.913629739,0.999974153,256.1 -> 139,pos2,1489.792101,1473.300107,1615.680115,1407.620098,1441.0201,1301.420094,1424.840103,1644.480122,1622.520111,1374.240097,1495.420097,1638.740124,1465.160095
2_Hypotaurine,-2.69E-04,9.104048548,3.42E-06,0.998524027,0.999974153,108 -> 64,neg2,1404.000105,1404.232103,1401.2001,1402.720089,1407.380104,1405.840103,1404.82011,1401.140095,1398.920101,1403.560112,1402.240105,1407.900116,1406.640106
2_Inosine,2.64E-04,8.909642889,3.28E-06,0.998556011,0.999974153,267.1 -> 108,neg1,1226.672086,1226.448083,1227.380081,1234.400089,1228.420086,1225.62009,1225.960083,1224.520081,1222.200096,1224.34008,1226.400085,1223.360073,1230.380081
2_Isocitrate,6.09E-04,9.109360764,1.75E-05,0.99666342,0.999974153,191 -> 85,neg2,1410.060105,1409.5441,1401.920101,1439.560108,1410.960114,1401.820103,1414.780098,1397.040096,1408.32011,1403.5201,1401.240108,1405.780094,1415.000095
2_ketoisovaleric acid,0.001896118,9.100093307,1.69E-04,0.989615847,0.999974153,115 -> 70,neg2,1400.972094,1399.104098,1399.660095,1399.300095,1404.740086,1400.320103,1401.820095,1399.400097,1396.8801,1398.680099,1398.3601,1397.820095,1403.060089
2_Kynurenine; 4_Kynurenine,5.71E-04,8.908530043,1.53E-05,0.996877007,0.999974153,207.1 -> 144,neg2,1400.356107,1397.776096,1400.200085,1397.840096,1404.180088,1399.700092,1399.820118,1396.960098,1396.64011,1398.380096,1398.720112,1396.000095,1402.420109
2_Kynurenine; 4_Kynurenine,5.71E-04,8.908530043,1.53E-05,0.996877007,0.999974153,207.1 -> 144,neg1,1225.752089,1225.256086,1227.400089,1227.980087,1226.200081,1226.240089,1228.400093,1224.780075,1223.840096,1223.040089,1224.200081,1224.240089,1226.120094
2_L-(-)-3-Phenyllactic acid,0.002902643,9.100814537,3.97E-04,0.98410409,0.999974153,165.1 -> 103.1,neg2,1402.052098,1399.216101,1401.460098,1401.720104,1406.040085,1400.280094,1401.960098,1397.420105,1397.180103,1397.880104,1401.720093,1398.780098,1403.360111
2_L-2-Aminobutyric acid,-0.029876504,9.265602022,0.042191991,0.837254236,0.999974153,104.1 -> 41,pos1,1569.064111,1603.91211,1422.44009,2256.940159,1753.200119,1446.540104,1615.380108,1336.540096,1498.240108,1483.820091,1268.960106,1495.7201,1709.540115
2_L-Arabitol; 3_Xylitol,0.00138288,9.909069365,9.12E-05,0.99238083,0.999974153,151.1 -> 59,neg1,2455.268169,2452.876176,2456.220173,2456.080173,2459.180168,2452.100193,2451.840168,2456.160172,2451.200169,2450.040161,2457.340157,2450.000179,2456.780182
2_L-Aspartic Acid,-0.010870262,9.114553668,0.00556869,0.940514151,0.999974153,132 -> 88,neg2,1408.484106,1419.276099,1417.460102,1464.780098,1419.620098,1405.060104,1412.020111,1396.440094,1396.940094,1412.680096,1404.400116,1417.420105,1409.440109
2_L-Dihydroorotic acid,0.002662185,9.10286407,3.34E-04,0.985420502,0.999974153,157 -> 70,neg2,1403.7921,1401.176101,1404.860111,1401.340096,1408.000095,1401.760098,1403.760109,1401.7001,1399.860096,1399.660099,1401.820099,1401.420113,1405.5201
2_L-Glutamate,-0.033732333,9.141229524,0.053652283,0.816825696,0.999974153,146.1 -> 102.1,neg2,1424.688107,1458.9281,1430.880081,1622.500103,1438.8601,1403.540096,1403.880108,1414.900112,1428.940109,1426.400093,1429.82011,1427.300095,1421.940105
2_L-Phenylalanine,-0.006993213,9.127264142,0.002305348,0.961705055,0.999974153,164.1 -> 103.1,neg2,1423.328103,1430.456099,1425.660103,1502.760109,1424.600113,1416.94009,1415.780102,1407.560093,1427.240101,1404.880093,1415.220093,1420.14011,1433.800106
2_L-Proline,-0.111975493,10.8325367,0.601743418,0.437913605,0.999974153,116.1 -> 43.1,pos2,4022.424276,4349.468292,9410.920593,5161.20034,4716.940376,4118.60025,3821.100269,3256.620243,4069.48027,4323.280319,3080.840191,4887.640308,4423.760273
2_L-Serine,0.005059933,9.105509618,0.001206363,0.972292853,0.999974153,104 -> 42,neg2,1406.344096,1401.396103,1419.520092,1404.760109,1408.480103,1403.160099,1405.460102,1398.600105,1399.2201,1400.82011,1403.760094,1399.640091,1414.800083
